http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;87;2016-03-02;Lenny Knox;@MartyGRMI May be because minority groups face the reality of life more than rich white college kids, and have a clear understanding of what can and cannot be achieved in this country?;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;88;2016-03-02;JRCHICT;in her rush to elect the first woman president, Donna Brazile hasn't had the in teg rty to do what Tulsi Gabbard  had to do, to resign from the DNC in order to oenly support her candidate Hillary.As sly and quite as she thinks she is, I really tire of Brazile s ho ving Hillary down our t hroa ts daily on CNNWith a co rr upt ed DNC that picks their candidate before the election even gets started, it's just one more reason to become an independent, and label the DNC as co r ru pted as the RNC.Trumps got nothing Hillary and her political machine driven by the likes of Brazile.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;89;2016-03-02;alphacat401;@JRCHICT No one is forcing you to read it yet here  you are complaining to people who can do nothing to solve the issue for  you. Send an email to CNN if it bothers you so much.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;90;2016-03-02;JRCHICT;@alphacat401 @JRCHICT  if you're ok with a fixed election, that fine, I'm not.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;91;2016-03-02;alphacat401;@JRCHICT @alphacat401 If you believe it is fixed then act on that belief and vote however appropriate in order to support the belief. I don't happen to subscribe to the rigged elections belief that some folks do.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;92;2016-03-02;MartyGRMI;@JRCHICT Don't give money to the DNC, save it for the candidates you want to support.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;93;2016-03-02;JRCHICT;@MartyGRMI @JRCHICT  I haven't, and never will, as long as the DNC and their super delegates get to decide who'll be the nominee, instead of the voters.While I certainly don't appreciate much about what the Republican Party has turned into, as far as I can see, they're trying to let the voters decide, which can't be said of the Democrats.While I think much of the mud thrown at Clinton was b s, the emails deal and all the money she's taken from the Big Banks, all the money from foreign counties going to the Clinton foundation, should have been enough right there to put the skids on her campaign. But no. We have to elect our first woman president above all else.A lot of people want to talk about Trumps lack of integrity, as I said, Trumps got nothing on Hillary.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;94;2016-03-02;TheUtopian;@JRCHICT @MartyGRMI  I agree about the super delegates, they give someone momentum without even needing to win. Bernie won 60% to 38% yet they both got 15 delegates each.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;95;2016-03-02;Lenny Knox;@MartyGRMI @JRCHICT Then watch the GOP lose on the federal level and win every state in America;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;96;2016-03-02;Amegioa;Ideas? Lol, she needs to come up with some ideas about how to avoid prison.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;97;2016-03-02;alphacat401;@Amegioa I find it kind of funny that the great republican hope is that she goes to jail. They are cowering in fear of her and know they can't win and are now grasping at straws in desperation. It's really sickening that this is what the republican party has devolved in to.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;98;2016-03-02;Amegioa;@alphacat401 @Amegioa  The FBI is investigating her for violations of the espionage act and official cccorruption between State department and her foundation....  She has no chance of winning, people know what kind of crook she is.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;99;2016-03-02;JRCHICT;@Amegioa @alphacat401  unfortunately, justice is blind when this much money and power are at stake. The DNC could never take the chance of it be a fair nominating process.Follow the corporate money right to the nominee. While Sanders is still compiling the biggest donations from who ? The individual voters, the little people.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;100;2016-03-02;TridentIII;@Amegioa @alphacat401 What world do you live in? It will be another landslide just as with President Obama.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;101;2016-03-02;FLATLANDR;@Amegioa  It's like the last little strand in a frayed rope of hope for the destruction of Hillary Clinton. Kind of sad for the GOP though. To watch their party being slowly dismantled and the last possible chance of salvaging anything positive from this election cycle is holding out hope that the former first lady, Senator for New York, and Secretary of State of the United States of America somehow gets thrown in Jail before she wins the General election. Again, kind of sad.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;102;2016-03-02;Bud Wiser;Trump is inviting the GOP to a neck tie party and he is going to kick the stool out. The upcoming implosion of the GOP party is probably a good thing. The party has too many diverse members such as Libertarians, Tea Party, establishment, etc. The wheels were bound to come off the train sooner or later. I think they will turn into several parties.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;103;2016-03-02;FloydZep;@Bud Wiser  Diversity is a bad thing....;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;104;2016-03-02;Bud Wiser;@FloydZep @Bud Wiser In this case yes. The GOP members can't agree about the time of day let alone a party platform.;neutral
